file,accepted_tokens,total_tokens,acceptance rate,performance.rouge1,performance.rouge2,performance.rougeL,performance.rougeLsum,num_tokens_per_sec,total_time,num_tokens
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19214,22041,0.871699482805553,0.2895300847741225,0.11113975595381781,0.18877119759982414,0.24623065621243134,32.18513782715243,4.170782796144485,129.315
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_1.0.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_sd_0.0_DRAFT_LEN6_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18214,25713,0.708330092556584,0.2842775735789931,0.10251369338198335,0.1811163299660814,0.2414299622171509,29.798895582305775,4.573992530107498,129.625
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_0.9.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.4_DRAFT_LEN11_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20888,25689,0.8130790190735695,0.2939575246874261,0.11387026005924827,0.19013730073899418,0.24887131917157485,30.995781241668155,4.410385384559631,131.585
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_sd_0.0_DRAFT_LEN9_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19473,27191,0.7161297440423654,0.3023700379043365,0.11332411635391756,0.19194873158456893,0.2584364429030798,18.69033320067207,7.312314404249191,130.205
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.45_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18414,21059,0.8743589743589744,0.304781446431071,0.117454552264119,0.1918056739539001,0.2556734636378211,21.657634709270962,6.146269664764405,128.92
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.3_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.15_DRAFT_LEN11_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19804,27450,0.7214309132636334,0.2888219402135895,0.10819863646276151,0.18641254373744343,0.24299953456075976,31.252614927874582,4.433212064504623,130.88
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.2_DRAFT_LEN9_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19786,26253,0.7536375409461415,0.28895729539518533,0.10956802661780152,0.18762765003048,0.24637169330043054,29.538399150952674,4.650129939317703,130.715
